4.0;0.8584073464102069 
4.0;0.8584073464102069 
4.0;0.8584073464102069 
3.0;0.14159265358979312 
3.2;0.05840734641020706 
3.3333;0.1917073464102068 
3.4286;0.28700734641020675 
3.5;0.3584073464102069 
3.5556;0.414007346410207 
3.2;0.05840734641020706 
3.2727;0.13110734641020683 
3.3333;0.1917073464102068 
3.3846;0.24300734641020671 
3.4286;0.28700734641020675 
3.2;0.05840734641020706 
3.0;0.14159265358979312 
3.0588;0.08279265358979293 
3.1111;0.03049265358979314 
3.1579;0.016307346410207035 
3.2;0.05840734641020706 
3.0476;0.09399265358979303 
2.9091;0.2324926535897931 
2.9565;0.185092653589793 
2.8333;0.3082926535897932 
2.88;0.2615926535897932 
2.9231;0.2184926535897933 
2.963;0.17859265358979304 
3.0;0.14159265358979312 
2.8966;0.24499265358979327 
2.9333;0.2082926535897931 
2.9677;0.17389265358979333 
2.875;0.2665926535897931 
2.9091;0.2324926535897931 
2.9412;0.2003926535897933 
2.9714;0.17019265358979307 
3.0;0.14159265358979312 
3.027;0.11459265358979298 
3.0526;0.08899265358979314 
3.0769;0.06469265358979293 
3.1;0.04159265358979303 
3.122;0.01959265358979323 
3.0476;0.09399265358979303 
2.9767;0.164892653589793 
3.0;0.14159265358979312 
2.9333;0.2082926535897931 
2.9565;0.185092653589793 
2.9787;0.1628926535897932 
2.9167;0.22489265358979305 
2.9388;0.20279265358979304 
2.96;0.18159265358979315 
2.9804;0.16119265358979318 
3.0;0.14159265358979312 
3.0189;0.1226926535897932 
2.963;0.17859265358979304 
2.9818;0.15979265358979333 
3.0;0.14159265358979312 
3.0175;0.12409265358979304 
3.0345;0.10709265358979314 
3.0508;0.09079265358979294 
3.0667;0.07489265358979313 
3.082;0.059592653589793265 
3.0968;0.04479265358979312 
3.1111;0.03049265358979314 
3.125;0.016592653589793116 
3.1385;0.0030926535897930485 
3.1515;0.009907346410206852 
3.1642;0.022607346410207008 
3.1176;0.02399265358979319 
3.1304;0.011192653589793267 
3.1429;0.001307346410206911 
3.0986;0.04299265358979332 
3.1111;0.03049265358979314 
3.0685;0.07309265358979333 
3.0811;0.060492653589792944 
3.0933;0.048292653589792955 
3.1053;0.036292653589792945 
3.1169;0.024692653589793334 
3.1282;0.013392653589793024 
3.1392;0.0023926535897929035 
3.15;0.008407346410206795 
3.1111;0.03049265358979314 
3.122;0.01959265358979323 
3.1325;0.009092653589793276 
3.1429;0.001307346410206911 
3.1529;0.011307346410206698 
3.1628;0.021207346410206718 
3.1724;0.030807346410206993 
3.1818;0.040207346410206846 
3.191;0.04940734641020672 
3.1556;0.014007346410207067 
3.1648;0.02320734641020694 
3.1739;0.03230734641020705 
3.1828;0.041207346410206735 
3.1915;0.04990734641020689 
3.2;0.05840734641020706 
3.2083;0.06670734641020681 
3.1753;0.033707346410206895 
3.1837;0.04210734641020686 
3.1919;0.050307346410206844 
3.2;0.05840734641020706 
3.2079;0.06630734641020686 
3.2157;0.07410734641020689 
3.2233;0.08170734641020694 
3.2308;0.08920734641020678 
3.2381;0.09650734641020708 
3.2453;0.10370734641020674 
3.2523;0.11070734641020685 
3.2222;0.08060734641020684 
3.2294;0.08780734641020693 
3.2;0.05840734641020706 
3.2072;0.06560734641020671 
3.2143;0.07270734641020704 
3.1858;0.04420734641020685 
3.1579;0.016307346410207035 
3.1652;0.023607346410206898 
3.1724;0.030807346410206993 
3.1795;0.03790734641020688 
3.1864;0.04480734641020678 
3.1597;0.018107346410206837 
3.1667;0.025107346410206954 
3.1736;0.03200734641020686 
3.1475;0.0059073464102068485 
3.1545;0.012907346410206966 
3.129;0.012592653589793112 
3.104;0.037592653589793024 
3.1111;0.03049265358979314 
3.1181;0.023492653589793022 
3.0938;0.04779265358979323 
3.1008;0.040792653589793115 
3.1077;0.03389265358979321 
3.1145;0.02709265358979307 
3.1212;0.02039265358979314 
3.1278;0.01379265358979298 
3.1343;0.00729265358979303 
